trade_id,strategy,event,side_action,occ_root,expiry,strike,right,time_of_day_et,time_source,our_fill_price,quote_status,quote_timestamp,quote_lag_s,quote_stale,bid_size,bid,ask_size,ask,bid_exchange,ask_exchange
auto_20260901_083143,eodfly_c,entry,BUY,SPXW,20260901,7710.0,C,09:31:38,flex_et_sec,0.5,ok,2026-09-01T09:31:37.989,0.011,False,15,0.45,290,0.50,5,5
auto_20260901_083120,eodfly_p,exit,SELL,SPXW,20260901,7660.0,P,09:41:54,flex_et_sec,30.3,ok,2026-09-01T09:41:53.987,0.013,False,1,30.20,25,30.40,5,5
auto_20260901_083143,eodfly_c,entry,SELL,SPXW,20260901,7685.0,C,09:31:38,flex_et_sec,1.25,ok,2026-09-01T09:31:37.997,0.003,False,76,1.25,82,1.30,5,5
auto_20260901_083120,eodfly_p,entry,BUY,SPXW,20260901,7660.0,P,09:31:16,flex_et_sec,30.4,ok,2026-09-01T09:31:15.979,0.021,False,3,29.90,1,30.50,5,5
auto_20260901_090521,openic_p,entry,BUY,SPXW,20260901,7535.0,P,10:05:15,flex_et_sec,0.2,ok,2026-09-01T10:05:14.602,0.398,False,690,0.15,444,0.20,5,5
auto_20260901_090521,openic_p,entry,SELL,SPXW,20260901,7560.0,P,10:05:15,flex_et_sec,0.25,ok,2026-09-01T10:05:14.572,0.428,False,628,0.25,8,0.30,5,5
auto_20260901_083120,eodfly_p,exit,BUY,SPXW,20260901,7685.0,P,09:41:54,flex_et_sec,53.0,ok,2026-09-01T09:41:53.604,0.396,False,1,52.40,3,53.10,5,5
auto_20260901_090613,openfly_c,entry,BUY,SPXW,20260901,7665.0,C,10:06:06,flex_et_sec,2.55,ok,2026-09-01T10:06:05.997,0.003,False,8,2.50,224,2.55,5,5
auto_20260901_090550,openfly_p,entry,BUY,SPXW,20260901,7615.0,P,10:05:45,flex_et_sec,3.1,ok,2026-09-01T10:05:45.000,0.0,False,173,3.00,113,3.10,5,5
auto_20260901_090613,openfly_c,entry,SELL,SPXW,20260901,7640.0,C,10:06:06,flex_et_sec,11.3,ok,2026-09-01T10:06:06.000,0.0,False,11,11.30,19,11.40,5,5
auto_20260901_090636,gx_bps,entry,SELL,SPXW,20260901,7675.0,P,10:06:30,flex_et_sec,33.2,ok,2026-09-01T10:06:29.997,0.003,False,1,33.20,17,33.60,5,5
auto_20260901_090658,gx_bcs,entry,SELL,SPXW,20260901,7715.0,C,10:06:52,flex_et_sec,0.25,ok,2026-09-01T10:06:51.378,0.622,False,525,0.25,385,0.30,5,5
auto_20260901_090550,openfly_p,entry,SELL,SPXW,20260901,7640.0,P,10:05:45,flex_et_sec,10.2,ok,2026-09-01T10:05:44.998,0.002,False,32,10.20,55,10.30,5,5
auto_20260901_090658,gx_bcs,entry,BUY,SPXW,20260901,7740.0,C,10:06:52,flex_et_sec,0.15,ok,2026-09-01T10:06:51.378,0.622,False,928,0.10,90,0.15,5,5
auto_20260901_090636,gx_bps,entry,BUY,SPXW,20260901,7650.0,P,10:06:30,flex_et_sec,14.1,ok,2026-09-01T10:06:30.000,0.0,False,5,13.90,5,14.00,5,5
auto_20260901_090636,gx_bps,exit,BUY,SPXW,20260901,7675.0,P,10:17:06,flex_et_sec,26.4,ok,2026-09-01T10:17:05.992,0.008,False,9,26.30,3,26.50,5,5
auto_20260901_090550,openfly_p,exit,SELL,SPXW,20260901,7615.0,P,12:41:00,flex_et_sec,2.35,ok,2026-09-01T12:40:59.942,0.058,False,30,2.45,154,2.50,5,5
auto_20260901_090550,openfly_p,exit,BUY,SPXW,20260901,7640.0,P,12:41:00,flex_et_sec,9.8,ok,2026-09-01T12:40:59.903,0.097,False,39,9.90,36,10.00,5,5
auto_20260901_090636,gx_bps,exit,SELL,SPXW,20260901,7650.0,P,10:17:06,flex_et_sec,9.7,ok,2026-09-01T10:17:05.993,0.007,False,68,9.70,25,9.80,5,5
auto_20260902_083026,eodic_p,entry,BUY,SPXW,20260902,7525.0,P,09:30:22,flex_et_sec,0.35,ok,2026-09-02T09:30:21.800,0.2,False,99,0.30,378,0.35,5,5
auto_20260902_083026,eodic_p,entry,SELL,SPXW,20260902,7550.0,P,09:30:22,flex_et_sec,0.55,ok,2026-09-02T09:30:21.986,0.014,False,255,0.55,75,0.60,5,5
auto_20260901_090613,openfly_c,exit,BUY,SPXW,20260901,7640.0,C,10:18:39,flex_et_sec,15.5,ok,2026-09-01T10:18:38.959,0.041,False,4,15.40,6,15.50,5,5
auto_20260902_083049,eodic_c,entry,SELL,SPXW,20260902,7710.0,C,09:30:44,flex_et_sec,0.3,ok,2026-09-02T09:30:43.965,0.035,False,311,0.30,30,0.35,5,5
auto_20260902_083049,eodic_c,entry,BUY,SPXW,20260902,7735.0,C,09:30:44,flex_et_sec,0.15,ok,2026-09-02T09:30:43.195,0.805,False,507,0.10,10,0.15,5,5
auto_20260901_090613,openfly_c,exit,SELL,SPXW,20260901,7665.0,C,10:18:39,flex_et_sec,3.7,ok,2026-09-01T10:18:38.960,0.04,False,126,3.70,58,3.80,5,5
auto_20260902_083110,eodfly_p,entry,BUY,SPXW,20260902,7605.0,P,09:31:09,flex_et_sec,3.9,ok,2026-09-02T09:31:08.993,0.007,False,101,3.70,35,3.80,5,5
auto_20260902_083110,eodfly_p,entry,SELL,SPXW,20260902,7630.0,P,09:31:09,flex_et_sec,10.3,ok,2026-09-02T09:31:08.995,0.005,False,47,10.20,93,10.40,5,5
auto_20260902_083133,eodfly_c,entry,SELL,SPXW,20260902,7630.0,C,09:31:27,flex_et_sec,16.6,ok,2026-09-02T09:31:27.000,0.0,False,17,16.60,16,16.80,5,5
auto_20260902_083133,eodfly_c,exit,BUY,SPXW,20260902,7630.0,C,09:41:43,flex_et_sec,19.4,ok,2026-09-02T09:41:42.948,0.052,False,37,19.20,22,19.40,5,5
auto_20260902_083133,eodfly_c,entry,BUY,SPXW,20260902,7655.0,C,09:31:27,flex_et_sec,5.4,ok,2026-09-02T09:31:27.000,0.0,False,59,5.30,24,5.40,5,5
auto_20260902_090524,openic_p,entry,BUY,SPXW,20260902,7550.0,P,10:05:18,flex_et_sec,0.25,ok,2026-09-02T10:05:17.960,0.04,False,745,0.20,375,0.25,5,5
auto_20260902_090524,openic_p,entry,SELL,SPXW,20260902,7575.0,P,10:05:18,flex_et_sec,0.35,ok,2026-09-02T10:05:17.960,0.04,False,497,0.35,155,0.40,5,5
auto_20260902_083133,eodfly_c,exit,SELL,SPXW,20260902,7655.0,C,09:41:43,flex_et_sec,6.0,ok,2026-09-02T09:41:42.996,0.004,False,165,5.90,211,6.10,5,5
auto_20260902_090604,openfly_p,entry,BUY,SPXW,20260902,7630.0,P,10:05:59,flex_et_sec,3.2,ok,2026-09-02T10:05:58.988,0.012,False,15,3.10,245,3.20,5,5
auto_20260902_090628,openfly_c,entry,SELL,SPXW,20260902,7655.0,C,10:06:20,flex_et_sec,10.2,ok,2026-09-02T10:06:19.959,0.041,False,137,10.10,129,10.30,5,5
auto_20260902_090658,gx_bcs,entry,BUY,SPXW,20260902,7725.0,C,10:06:54,flex_et_sec,0.25,ok,2026-09-02T10:06:53.837,0.163,False,57,0.20,806,0.25,5,5
auto_20260902_090604,openfly_p,entry,SELL,SPXW,20260902,7655.0,P,10:05:59,flex_et_sec,10.4,ok,2026-09-02T10:05:58.998,0.002,False,109,10.40,130,10.60,5,5
auto_20260902_090658,gx_bcs,entry,SELL,SPXW,20260902,7700.0,C,10:06:54,flex_et_sec,0.6,ok,2026-09-02T10:06:53.958,0.042,False,75,0.60,430,0.65,5,5
auto_20260902_090628,openfly_c,entry,BUY,SPXW,20260902,7680.0,C,10:06:20,flex_et_sec,2.1,ok,2026-09-02T10:06:19.888,0.112,False,255,2.05,58,2.10,5,5
auto_20260902_090628,openfly_c,exit,BUY,SPXW,20260902,7655.0,C,10:24:06,flex_et_sec,20.0,ok,2026-09-02T10:24:05.953,0.047,False,23,20.00,1,20.10,5,5
auto_20260903_083044,eodic_c,entry,BUY,SPXW,20260903,7765.0,C,09:30:40,flex_et_sec,0.3,ok,2026-09-03T09:30:39.804,0.196,False,189,0.25,354,0.30,5,5
auto_20260903_083044,eodic_c,entry,SELL,SPXW,20260903,7740.0,C,09:30:40,flex_et_sec,1.15,ok,2026-09-03T09:30:39.994,0.006,False,163,1.15,135,1.25,5,5
auto_20260903_083123,eodfly_p,entry,BUY,SPXW,20260903,7640.0,P,09:31:20,flex_et_sec,1.35,ok,2026-09-03T09:31:19.959,0.041,False,141,1.25,185,1.35,5,5
auto_20260903_083324,openic_p,entry,BUY,SPXW,20260903,7600.0,P,09:33:18,flex_et_sec,0.4,ok,2026-09-03T09:33:17.818,0.182,False,117,0.35,471,0.40,5,5
auto_20260902_090628,openfly_c,exit,SELL,SPXW,20260902,7680.0,C,10:24:06,flex_et_sec,5.9,ok,2026-09-02T10:24:05.940,0.06,False,1,6.00,154,6.10,5,5
auto_20260903_083403,openic_c,entry,BUY,SPXW,20260903,7800.0,C,09:33:59,flex_et_sec,0.1,ok,2026-09-03T09:33:58.883,0.117,False,809,0.05,90,0.10,5,5
auto_20260903_083324,openic_p,entry,SELL,SPXW,20260903,7625.0,P,09:33:18,flex_et_sec,0.65,ok,2026-09-03T09:33:17.871,0.129,False,2,0.65,263,0.70,5,5
auto_20260903_083403,openic_c,entry,SELL,SPXW,20260903,7775.0,C,09:33:59,flex_et_sec,0.2,ok,2026-09-03T09:33:58.977,0.023,False,341,0.20,215,0.25,5,5
auto_20260903_083123,eodfly_p,entry,SELL,SPXW,20260903,7665.0,P,09:31:20,flex_et_sec,3.4,ok,2026-09-03T09:31:19.958,0.042,False,108,3.30,21,3.40,5,5
auto_20260903_083424,openfly_p,entry,BUY,SPXW,20260903,7675.0,P,09:34:21,flex_et_sec,3.8,ok,2026-09-03T09:34:21.000,0.0,False,97,3.70,105,3.80,5,5
auto_20260903_083424,openfly_p,entry,SELL,SPXW,20260903,7700.0,P,09:34:21,flex_et_sec,9.7,ok,2026-09-03T09:34:21.000,0.0,False,38,9.70,9,9.80,5,5
auto_20260903_083447,openfly_c,entry,SELL,SPXW,20260903,7700.0,C,09:34:41,flex_et_sec,16.5,ok,2026-09-03T09:34:40.993,0.007,False,6,16.60,5,16.70,5,5
auto_20260903_083447,openfly_c,entry,BUY,SPXW,20260903,7725.0,C,09:34:41,flex_et_sec,5.0,ok,2026-09-03T09:34:40.998,0.002,False,4,4.90,133,5.00,5,5
auto_20260903_083525,gx_bps,entry,BUY,SPXW,20260903,7625.0,P,09:35:21,flex_et_sec,0.65,ok,2026-09-03T09:35:20.785,0.215,False,294,0.60,360,0.70,5,5
auto_20260903_083525,gx_bps,entry,SELL,SPXW,20260903,7650.0,P,09:35:21,flex_et_sec,1.45,ok,2026-09-03T09:35:20.980,0.02,False,165,1.45,53,1.50,5,5
auto_20260903_083547,gx_bcs,entry,SELL,SPXW,20260903,7675.0,C,09:35:42,flex_et_sec,33.9,ok,2026-09-03T09:35:41.993,0.007,False,3,33.90,5,34.10,5,5
auto_20260903_083757,eodfly_c,entry,SELL,SPXW,20260903,7665.0,C,09:37:50,flex_et_sec,44.4,ok,2026-09-03T09:37:49.997,0.003,False,10,44.20,10,44.50,5,5
auto_20260903_083757,eodfly_c,entry,BUY,SPXW,20260903,7690.0,C,09:37:50,flex_et_sec,23.6,ok,2026-09-03T09:37:49.999,0.001,False,22,23.30,11,23.50,5,5
auto_20260903_083447,openfly_c,exit,BUY,SPXW,20260903,7700.0,C,09:48:00,flex_et_sec,20.9,ok,2026-09-03T09:47:59.999,0.001,False,35,20.70,3,20.90,5,5
auto_20260903_083547,gx_bcs,entry,BUY,SPXW,20260903,7700.0,C,09:35:42,flex_et_sec,15.5,ok,2026-09-03T09:35:41.994,0.006,False,28,15.40,68,15.60,5,5
auto_20260903_083547,gx_bcs,exit,BUY,SPXW,20260903,7675.0,C,09:46:44,flex_et_sec,41.4,ok,2026-09-03T09:46:43.972,0.028,False,3,41.20,3,41.40,5,5
auto_20260903_083447,openfly_c,exit,SELL,SPXW,20260903,7725.0,C,09:48:00,flex_et_sec,6.5,ok,2026-09-03T09:47:59.944,0.056,False,6,6.50,159,6.60,5,5
auto_20260903_083757,eodfly_c,exit,BUY,SPXW,20260903,7665.0,C,09:49:16,flex_et_sec,50.0,ok,2026-09-03T09:49:15.973,0.027,False,3,49.90,7,50.10,5,5
auto_20260903_083757,eodfly_c,exit,SELL,SPXW,20260903,7690.0,C,09:49:16,flex_et_sec,27.6,ok,2026-09-03T09:49:15.979,0.021,False,3,27.60,25,27.80,5,5
auto_20260903_083547,gx_bcs,exit,SELL,SPXW,20260903,7700.0,C,09:46:44,flex_et_sec,20.3,ok,2026-09-03T09:46:43.973,0.027,False,28,20.30,3,20.50,5,5
auto_20260903_083424,openfly_p,exit,SELL,SPXW,20260903,7675.0,P,10:14:30,flex_et_sec,3.8,ok,2026-09-03T10:14:29.982,0.018,False,212,3.80,261,4.00,5,5
auto_20260903_083044,eodic_c,exit,BUY,SPXW,20260903,7740.0,C,11:37:51,flex_et_sec,10.9,ok,2026-09-03T11:37:50.989,0.011,False,122,10.70,88,10.90,5,5
auto_20260904_083045,eodic_p,entry,BUY,SPXW,20260904,7655.0,P,09:30:30,flex_et_sec,0.75,ok,2026-09-04T09:30:29.713,0.287,False,54,0.70,204,0.75,5,5
auto_20260903_083424,openfly_p,exit,BUY,SPXW,20260903,7700.0,P,10:14:30,flex_et_sec,11.6,ok,2026-09-03T10:14:29.986,0.014,False,80,11.50,104,11.70,5,5
auto_20260904_083155,eodic_c,entry,SELL,SPXW,20260904,7815.0,C,09:31:54,flex_et_sec,0.35,ok,2026-09-04T09:31:53.794,0.206,False,197,0.35,396,0.40,5,5
auto_20260903_083044,eodic_c,exit,SELL,SPXW,20260903,7765.0,C,11:37:51,flex_et_sec,2.05,ok,2026-09-03T11:37:50.985,0.015,False,204,2.05,19,2.10,5,5
auto_20260904_083155,eodic_c,entry,BUY,SPXW,20260904,7840.0,C,09:31:43,flex_et_sec,0.2,ok,2026-09-04T09:31:42.455,0.545,False,379,0.15,413,0.20,5,5
auto_20260904_083232,eodfly_p,entry,SELL,SPXW,20260904,7750.0,P,09:32:25,flex_et_sec,17.8,ok,2026-09-04T09:32:24.997,0.003,False,10,17.80,11,18.00,5,5
auto_20260904_083045,eodic_p,entry,SELL,SPXW,20260904,7680.0,P,09:30:30,flex_et_sec,1.7,ok,2026-09-04T09:30:29.882,0.118,False,64,1.65,17,1.70,5,5
auto_20260904_083232,eodfly_p,entry,BUY,SPXW,20260904,7725.0,P,09:32:25,flex_et_sec,7.5,ok,2026-09-04T09:32:24.998,0.002,False,34,7.40,25,7.50,5,5
auto_20260904_083253,eodfly_c,entry,SELL,SPXW,20260904,7750.0,C,09:32:48,flex_et_sec,9.0,ok,2026-09-04T09:32:47.991,0.009,False,93,9.00,126,9.20,5,5
auto_20260904_083253,eodfly_c,entry,BUY,SPXW,20260904,7775.0,C,09:32:48,flex_et_sec,2.35,ok,2026-09-04T09:32:47.992,0.008,False,42,2.30,112,2.35,5,5
auto_20260904_090522,openic_p,entry,BUY,SPXW,20260904,7640.0,P,10:05:17,flex_et_sec,0.35,ok,2026-09-04T10:05:16.997,0.003,False,666,0.30,668,0.40,5,5
auto_20260904_090559,openic_c,entry,SELL,SPXW,20260904,7805.0,C,10:05:54,flex_et_sec,0.3,ok,2026-09-04T10:05:53.736,0.264,False,544,0.25,522,0.30,5,5
auto_20260904_090559,openic_c,entry,BUY,SPXW,20260904,7830.0,C,10:05:54,flex_et_sec,0.2,ok,2026-09-04T10:05:52.390,1.61,False,8,0.15,823,0.20,5,5
auto_20260904_083232,eodfly_p,exit,BUY,SPXW,20260904,7750.0,P,09:43:02,flex_et_sec,19.0,ok,2026-09-04T09:43:01.986,0.014,False,20,18.90,8,19.10,5,5
auto_20260904_090522,openic_p,entry,SELL,SPXW,20260904,7665.0,P,10:05:17,flex_et_sec,0.6,ok,2026-09-04T10:05:16.957,0.043,False,457,0.60,114,0.65,5,5
auto_20260904_083232,eodfly_p,exit,SELL,SPXW,20260904,7725.0,P,09:43:02,flex_et_sec,7.4,ok,2026-09-04T09:43:01.986,0.014,False,1,7.50,111,7.60,5,5
auto_20260904_090620,openfly_p,entry,SELL,SPXW,20260904,7735.0,P,10:06:14,flex_et_sec,10.1,ok,2026-09-04T10:06:13.979,0.021,False,30,10.00,84,10.10,5,5
auto_20260904_090706,gx_bps,entry,BUY,SPXW,20260904,7650.0,P,10:07:05,flex_et_sec,0.45,ok,2026-09-04T10:07:04.898,0.102,False,77,0.40,467,0.45,5,5
auto_20260904_090642,openfly_c,entry,BUY,SPXW,20260904,7760.0,C,10:06:37,flex_et_sec,2.2,ok,2026-09-04T10:06:36.967,0.033,False,7,2.15,229,2.20,5,5
auto_20260904_090642,openfly_c,entry,SELL,SPXW,20260904,7735.0,C,10:06:37,flex_et_sec,10.5,ok,2026-09-04T10:06:36.974,0.026,False,12,10.50,101,10.60,5,5
auto_20260904_090706,gx_bps,entry,SELL,SPXW,20260904,7675.0,P,10:07:05,flex_et_sec,0.8,ok,2026-09-04T10:07:04.738,0.262,False,432,0.75,472,0.85,5,5
auto_20260904_090743,gx_bcs,entry,BUY,SPXW,20260904,7775.0,C,10:07:37,flex_et_sec,0.85,ok,2026-09-04T10:07:36.999,0.001,False,357,0.75,406,0.85,5,5
auto_20260904_090620,openfly_p,entry,BUY,SPXW,20260904,7710.0,P,10:06:14,flex_et_sec,3.3,ok,2026-09-04T10:06:13.959,0.041,False,147,3.20,207,3.30,5,5
auto_20260904_090743,gx_bcs,entry,SELL,SPXW,20260904,7750.0,C,10:07:37,flex_et_sec,4.1,ok,2026-09-04T10:07:37.000,0.0,False,82,4.10,139,4.20,5,5
auto_20260904_090620,openfly_p,exit,BUY,SPXW,20260904,7735.0,P,10:18:07,flex_et_sec,14.5,ok,2026-09-04T10:18:07.000,0.0,False,5,14.70,20,14.80,5,5
auto_20260904_090620,openfly_p,exit,SELL,SPXW,20260904,7710.0,P,10:18:07,flex_et_sec,4.9,ok,2026-09-04T10:18:07.000,0.0,False,105,5.00,127,5.10,5,5
